,name,ra,dec,semimaj_arcsec,axial_ratio,pos_angle,global_flag,GALEX_FUV,GALEX_FUV_err,GALEX_FUV_flag,GALEX_NUV,GALEX_NUV_err,GALEX_NUV_flag,SDSS_u,SDSS_u_err,SDSS_u_flag,SDSS_g,SDSS_g_err,SDSS_g_flag,SDSS_r,SDSS_r_err,SDSS_r_flag,SDSS_i,SDSS_i_err,SDSS_i_flag,SDSS_z,SDSS_z_err,SDSS_z_flag,2MASS_J,2MASS_J_err,2MASS_J_flag,2MASS_H,2MASS_H_err,2MASS_H_flag,2MASS_Ks,2MASS_Ks_err,2MASS_Ks_flag,WISE_3.4,WISE_3.4_err,WISE_3.4_flag,WISE_4.6,WISE_4.6_err,WISE_4.6_flag,WISE_12,WISE_12_err,WISE_12_flag,WISE_22,WISE_22_err,WISE_22_flag,Spitzer_3.6,Spitzer_3.6_err,Spitzer_3.6_flag,Spitzer_4.5,Spitzer_4.5_err,Spitzer_4.5_flag,Spitzer_5.8,Spitzer_5.8_err,Spitzer_5.8_flag,Spitzer_8.0,Spitzer_8.0_err,Spitzer_8.0_flag,Spitzer_24,Spitzer_24_err,Spitzer_24_flag,Spitzer_70,Spitzer_70_err,Spitzer_70_flag,Spitzer_160,Spitzer_160_err,Spitzer_160_flag,PACS_70,PACS_70_err,PACS_70_flag,PACS_100,PACS_100_err,PACS_100_flag,PACS_160,PACS_160_err,PACS_160_flag,SPIRE_250,SPIRE_250_err,SPIRE_250_flag,SPIRE_350,SPIRE_350_err,SPIRE_350_flag,SPIRE_500,SPIRE_500_err,SPIRE_500_flag,objname,ra2000,de2000,t,t_err,type,logd25,d25,bt,incl,ned_v_helio,ned_v_corr,ned_dist_z_corr,ned_dist_0,hyperleda_v_helio,hyperleda_dist_z_helio,hyperleda_dist_0,dist
10,NGC1097,41.57955,-30.27497,460.25197854699996,1.4723824391,36.4921621082,,0.033538667164500005,0.00151258099831,,0.049608344449500005,0.0014202031082400002,,,,,,,,,,,,,,,,,2.33572476004,0.0713276540389,,2.67323084833,0.159386009956,,2.27549376165,0.103479597325,,1.21946234314,0.01489993681192645,,0.729874263494,0.007839428288928332,,3.26279046797,0.01821506794842969,,6.904409503019999,0.03477247865689985,,1.22876001844,0.009362652702613515,,0.847740220516,0.004765172384115568,,1.103040442,0.015204646111780231,,2.98508013193,0.010602137145452734,,6.567646116930001,0.04705724014152873,,,,,,,,76.6216109595,3.9625584723251985,,119.77806128299999,3.681248577277244,,132.941719644,4.358055377194788,,67.09172743270001,0.817043615550088,,28.8805010146,0.5337712975010961,,10.550231224900001,0.3394736151342632,,NGC1097,41.57955,-30.27497,3.3,0.5,SBb,2.02,10.47128502,10.14,55.0,1271.0,1203.0,16.42545057,19.61,1269,17.32659749,14.72313253,14.72313253
11,NGC1140,43.6398,-10.02833,175.464268275,1.29084521389,99.15829213290002,,0.0103627992553,0.000469796881121,,0.011984739968,0.000327747472337,,,,,,,,,,,,,,,,,0.0324566549928,0.0279772905468,,-0.0653967397381,0.0613757122356,,-0.00403395551285,0.0539007067111,,0.0321331968813,0.0020868237597402644,,0.0211437041319,0.0018448933329873094,,0.103063129901,0.0092475283521751,,0.404973578374,0.017748206346595068,,0.0400154518206,0.0028885171748588515,N,0.0258418153181,0.0010830123779830016,N,0.0356318824616,0.006041594703814261,N,0.0859775223483,0.006896121335533821,N,0.384517563331,0.01232280740244945,,3.4252790723000004,0.4330814565580212,N,3.95638374231,,N,4.8535437283,0.8827599593099712,,5.45894490935,0.9986884094788212,,4.558686283459999,0.5930119595784633,,2.25563835078,0.21646128621775707,,0.933608384002,0.19430564512768714,,0.270258084163,0.09614522826319688,,NGC1140,43.6398,-10.02833,9.2,2.2,SBm,1.31,2.041737676,12.78,73.8,1501.0,1443.0,19.70234844,18.23,1501,20.49426543,18.11341652,18.11341652
12,NGC1266,49.0032,-2.42735,117.614344434,1.42638424774,52.018697959799994,,9.14572241535e-05,6.63788938951e-05,,0.000416182640075,5.53834546838e-05,,,,,,,,,,,,,,,,,0.11910407315,0.00687175763682,,0.142111931013,0.0176214685888,,0.110018997358,0.0100011267496,,0.0550567506493,0.0009793882628854633,,0.0381105447012,0.0012776859513336045,,0.109950510167,0.005267270158027246,,0.795874767649,0.008498745018325463,,,,,0.0438137628661,0.0010014989846985401,,0.0516302024961,0.002004611117993672,,0.09272993237389998,0.001336049217855906,,0.869093683116,0.008945017131018938,,,,,,,,16.0790467855,0.4649073365956504,,18.4358370995,0.4228717320419022,,11.6278898628,0.3588096468838609,,3.85133414567,0.18770201790490249,,1.33848869051,0.1255149926814438,,0.401009689272,0.06396970916223392,,NGC1266,49.0032,-2.42735,-2.3,1.0,S0,1.17,1.479108242,14.33,58.2,2170.0,2095.0,28.60458766,,2184,29.81977062,,28.60458766
13,NGC1317,50.6844,-37.10381,134.725725914,1.1280981304100002,83.99358470050001,,0.00216513455177,0.000123658793037,,0.00362800165926,0.00013897000322100002,,,,,,,,,,,,,,,,,0.49892386173,0.016810009008,,0.611114278832,0.0362041775113,,0.482635753318,0.029835048377200007,,0.249285884661,0.002524042705669288,,0.140368342772,0.00277114820389826,,0.253617371897,0.003076724787851344,,0.252782249437,0.007867587577752454,,,,,0.151388987149,0.004176846940224796,,0.160673334136,0.004072747027646336,,0.26857768753,0.0034833201239459024,,0.247468622688,0.00585543270744874,,,,,,,,6.2000657711,0.6049206245896105,,11.3598869817,0.5435998007030067,,11.233677448800002,0.3443398431634546,,5.00477755017,0.1479028112264888,,2.0578173911400004,0.10787060694614994,,0.7533811555600001,0.06325976841973335,,NGC1317,50.6844,-37.10381,0.8,0.5,SABa,1.49,3.0902955000000003,11.85,35.0,1941.0,1880.0,25.66903332,16.9,1948,26.59748771,,16.9
14,NGC1320,51.20295,-3.04223,114.10677592399999,1.4600062777,53.41328735800001,,0.000524854061055,6.57676569186e-05,,0.000956452936759,8.38775325776e-05,,,,,,,,,,,,,,,,,0.13578718971200002,0.0056457139656800005,,0.169221535304,0.0165105673292,,0.141575126617,0.0113721291141,,0.0770510631235,0.0010579326044328824,,0.0785342639453,0.0012319232952858856,,0.329155431469,0.002881733393545515,,0.95854529693,0.008315590554032309,,,,,0.0715747992088,0.000876650877004989,,0.12230343988,0.005642263305582973,,0.259481112817,0.0031643169576792913,,0.8979213160639999,0.013979968318265822,,,,,,,,1.8056523574,1.033600217620598,,3.11528966205,0.8938963242454204,,3.1625001961000003,0.8457136358776102,,1.51296186679,0.16596572388552758,,0.637339281217,0.08456155278063288,,0.212975294544,0.03777519743532202,,NGC1320,51.20295,-3.04223,0.9,0.9,Sa,1.27,1.862087055,13.34,80.5,2663.0,2573.0,35.13107591,37.7,2670,36.4554888,,37.7
15,NGC1377,54.1629,-20.90202,128.503578818,1.1054249806899998,112.79784227100001,,,,,,,,,,,,,,,,,,,,,,,0.0927258061949,0.00800282230956,,0.11665076547,0.0215280556264,,0.0819239538561,0.0142740161833,,0.048242559705,0.001405246844303065,,0.0916771353213,0.0018055953602157566,,0.443900930691,0.003976507279108076,,1.7494912162599998,0.008315246986798162,,,,,0.0672725679837,0.00202343715756009,,0.302197179676,0.004466786018773301,,0.371457960777,0.0008957245902292461,,1.81403970652,0.0063633910648207975,,,,,,,,7.678077117460001,0.7347521844672582,,7.161444770760001,0.8097622940795459,,3.58765472612,0.8293567661306643,,1.31902026046,0.10786646351520383,,0.564973296451,0.1330686003210734,,0.185650074072,0.07937782509570893,,NGC1377,54.1629,-20.90202,-2.1,0.7,S0,1.32,2.089296383,13.49,90.0,1792.0,1726.0,23.56635718,23.35,1783,24.34462043,,23.35
16,NGC1386,54.19245,-35.99923,187.560567666,2.2563260138,115.210482881,,0.0007149466161150001,3.90921762617e-05,,0.00198040844778,8.27054314729e-05,,,,,,,,,,,,,,,,,0.39578104831,0.016733105391799997,,0.496646066557,0.0366708866373,,0.391637422415,0.026860571933,,0.213022785264,0.001137141801191209,,0.167879050856,0.0015836317359737544,,0.527893330022,0.003112872864908997,,1.3943225643,0.0072405025136281,,0.205964234762,0.0009103112082144976,,0.166983879448,0.0007015352934766117,,0.28604907178100003,0.0034344766367781932,N,0.352794309142,0.0027314723038700025,N,1.29951304305,0.02283317455670011,,,,,,,,6.663998278559999,0.8556543012267658,,8.73087382275,0.5040289587566895,,7.71902571911,0.4814452440312002,,3.87266260216,0.10796397503471247,,1.47000533064,0.10651526781665993,,0.538468839567,0.05859121286917586,,NGC1386,54.19245,-35.99923,-0.7,1.0,S0-a,1.56,3.630780069,12.07,90.0,868.0,774.0,10.56799563,16.15,895,12.22009831,16.36815573,16.36815573
17,UGC02826,55.9398,68.30131,87.5276318916,1.12237637059,28.0047914964,,0.00205155712161,0.0008533596341849999,,0.0044467271253000006,0.000775939075398,,,,,,,,,,,,,,,,,0.195917457394,0.0141280325888,,0.217204035529,0.0225942702899,,0.186406405274,0.0135440768742,,0.101404515654,0.0018750126992302168,,0.0566491231121,0.0017077028951505086,,0.173921608116,0.0087162238499048,,0.232290649837,0.009679516543490866,,,,,,,,,,,,,,0.224848803974,0.007025647233746011,,,,,,,,4.086003455,0.6626216677307494,,6.54143961827,0.6079169679397013,,6.69635335196,0.4577927130119506,,2.94987415649,0.3750576303413353,,1.23955545531,0.17547861938278064,,0.425958505891,0.09708917260760112,,UGC02826,55.9398,68.30131,5.0,2.0,Sc,1.08,1.202264553,14.89,55.9,1316.0,1543.0,21.06772256,,1313,17.9273621,,21.06772256
18,PGC166077,56.30385,67.86466,77.9422863406,1.00002142896,135.000038006,,0.00399584289942,0.0006319452375060001,,0.00606383912915,0.000949624673775,,,,,,,,,,,,,,,,,0.00599217406457,0.00808638121318,,0.0127738641875,0.0208622910903,,0.0145225869588,0.013605122928,,0.00736651514646,0.00249138260367603,,0.006283052084249999,0.0018009826745086892,,0.0024085539377800003,0.004284385891388858,,0.00968378142471,0.010425080110143738,,,,,,,,,,,,,,0.0154449539369,0.005403054540940853,,,,,,,,0.3896479620660001,0.5947337472065998,,0.279602196298,0.5267069288938693,,0.7443912480429999,0.4638137923479285,,0.611380050965,0.2299161656803053,,0.440783565167,0.15151552231821752,,0.250541414063,0.061913137926561314,,PGC166077,56.30385,67.86466,10.0,1.2,I,1.4,2.511886294,16.27,53.8,105.0,360.0,4.915346805,3.16,-66,,3.16,3.16
19,IC0342,56.7054,68.10139000000001,941.3786902410001,1.16630054037,-0.0233695836123,,1.32834783501,0.0623027009885,n,0.7931725450910001,0.0627563972748,n,,,,,,,,,,,,,,,,9.08263456075,0.871111716904,,11.3160327234,0.984834884953,,12.5267917246,0.595278512072,,8.61621611714,0.18760139505463747,,5.163816715619999,0.10271058206776422,,25.8392007719,1.0742687424565334,,41.5654191916,0.7818180743068479,,5.9771331940499985,0.27138949287469183,N,-1.74817650844,0.10798602329465852,N,6.104010968480001,1.6046126470770992,N,-6.46208031362,0.24452789771247085,N,33.7701689761,0.7899595847834301,,,,,,,,523.0335667530001,15.951510737638895,,900.2301094889999,16.55091068335843,,1011.76082725,79.51003969087503,,581.690508644,56.99831875760956,,264.434000161,29.81934525648365,,99.3708893201,14.873037953517699,,IC0342,56.7054,68.10139000000001,6.0,0.3,SABc,2.3,19.95262096,9.67,18.5,31.0,279.0,3.809393774,3.06,25,0.34134352799999995,3.4355814710000003,3.4355814710000003
20,NGC1481,58.62075,-20.42722,86.759190159,1.10303307029,64.6405772826,,0.0008513679483729999,4.41084394803e-05,C,0.00142422160031,4.86537460568e-05,C,,,,,,,,,,,,,,,,0.02480145708,0.0061668883624,,0.0344833239481,0.007915189631350001,,0.0291408130756,0.00702583700547,,0.0229231760514,0.0006856424968572157,N,0.00946061780236,0.000985842539892639,,0.0271610908997,0.00197768659516926,,0.0544047425,0.00625502905592262,,0.014938121000299997,0.0010689129474796544,,0.00978179275554,0.0012012959241183116,,0.0135472099732,0.0014306366680644578,,,,,0.0493064581712,0.004822092748271553,,,,,,,,1.48505884576,0.3615760240974321,,1.24612315408,0.4833410816540766,,1.26295618881,0.32152684634580586,,0.474955628756,0.08334828596885845,,0.179782985034,0.06460205855548612,,0.0340037021142,0.04098356501643116,,NGC1481,58.62075,-20.42722,-3.0,0.4,E-S0,1.01,1.02329297,14.56,51.3,1807.0,1744.0,23.81212452,,1728,23.59366466,,23.81212452
21,NGC1482,58.66215,-20.50232,134.362881195,1.26506654896,66.4304987718,,0.00041293714840099987,5.46316584321e-05,,0.00143237895161,5.88294255652e-05,,,,,,,,,,,,,,,,,0.220585954779,0.0162923432665,,0.278561420239,0.0249195305622,,0.269150350159,0.0164603270569,,0.195015477483,0.0014100975618082073,,0.143904261514,0.0013409279681260331,,1.29314097617,0.004086548468855368,,3.4988495716199988,0.011743552561038815,,0.21105129621,0.008893370636515277,,0.155483252636,0.0018203784335613746,,0.554232467811,0.006185905572709182,,1.40457258994,0.0011121922119517382,,3.69316511046,0.01640227338059352,,,,,,,,44.739261165200006,0.6747892345579766,,55.4702592418,0.9635495738614978,,43.9150792912,0.6076369295104801,,15.8203869824,0.13836429349265406,,5.87117791432,0.12266652063260634,,1.81033235054,0.08345280033881815,,NGC1482,58.66215,-20.50232,-0.8,0.9,S0-a,1.39,2.454708835,13.09,63.2,1916.0,1853.0,25.3003823,19.6,1860,25.39595849,,19.6
22,NGC1510,60.88605,-43.40009000000001,274.740585845,2.74632418278,88.91035868899998,,0.00408374780402,0.000219321575548,,0.005104840432060001,0.000224827894178,,,,,,,,,,,,,,,,,0.0262324468043,0.0251090789473,,0.07278128594580001,0.0537649747714,,0.0473693308534,0.0564023887639,,0.0282874548236,0.002816311363054865,,0.0137424618373,0.002424837847486797,,0.0446740638606,0.005627749388399025,,0.139772740043,0.011439009126714885,,0.0140490699411,0.0020746864939774077,N,0.0126035439028,0.0011121193305145306,N,0.019707033485,0.004051430622117186,,0.0208442054435,0.0028474541678667306,,0.13992993999000006,0.01800587769789759,,,,,,,,1.57073526896,0.5661136239892903,,2.5309153236400004,0.5539174583143385,,1.4415939393,0.3781965734971735,,0.469006386983,0.20787296783736134,,0.303184222744,0.1119205357789482,,0.0735279149648,0.10283104317913457,,NGC1510,60.88605,-43.40009000000001,-1.8,1.8,S0,1.12,1.318256753,13.47,35.7,913.0,803.0,10.96395412,11.0,928,12.67067176,,11.0
23,NGC1512,60.97605,-43.3488,417.731559591,1.78393911251,-39.3787397965,c,0.0136918343156,0.0007268158021239999,c,0.0193059255336,0.00159451196975,c,,,,,,,,,,,,,,,,0.997044770803,0.275838285611,c,0.993778856442,0.311693140226,c,0.869796887815,0.339992454341,c,0.441744701966,0.0633221847787674,,0.24202355289,0.06432788589151063,,0.479632879332,0.022537813917167176,,0.638886132048,0.03363939095787113,,0.427166470622,0.011558982903285782,,0.275353193,0.009653781515577588,,0.379020123556,0.052813513507959084,N,0.49181118767,0.016021519836111383,N,0.6166393429829999,0.033028836482033946,,,,,,,,12.0016034198,1.798762283666767,,14.5642350697,2.3145568798151155,,20.513577625,1.5705545485404848,,12.6948147955,0.3601069234641096,,6.569722280830001,0.3249413739933649,,2.61516414986,0.2512059549996657,,NGC1512,60.97605,-43.3488,1.1,0.5,Sa,1.93,8.511379353999999,11.1,68.3,898.0,787.0,10.74549427,12.2,897,12.24740579,12.02264223,12.02264223
24,NGC1566,65.0016,-54.93781,369.031021002,1.81202178277,117.02139904100001,,0.0468277198822,0.0021148359429100003,,0.0627125237376,0.00181939316635,,,,,,,,,,,,,,,,,1.27375548651,0.183934775551,,1.92997882219,0.595460385739,,1.43700489196,0.250861026029,,0.734519503891,0.03185198334168545,,0.444460652111,0.022409069882838743,,2.03858595618,0.011101467591304991,,2.94331058394,0.03004174222842196,,0.653702094406,0.009494975064255621,,0.454340253125,0.004347399459516953,,0.836157379285,0.013878682465561823,,2.02438112409,0.0067009947085717395,,2.12508489538,0.02904581992650735,,,,,,,,32.13011413,3.3715540335514387,,71.41531399029999,6.740421864975736,,67.6681082036,4.29187294672467,,38.9833935265,0.514529356031886,,16.6097395014,0.2503700258852296,,6.18565243944,0.10251726729967638,,NGC1566,65.0016,-54.93781,4.0,0.2,SABb,1.86,7.244359838999999,10.29,47.9,1504.0,1413.0,19.29273621,9.84,1502,20.50791917,6.137621561,6.137621561
25,NGC1569,67.7049,64.84816,242.17164572,1.57823244035,41.909692649,,0.403852733572,0.0188858851277,,0.919626680984,0.0260242433431,,,,,,,,,,,,,,,,,0.766823624431,0.0359043090499,,0.924145750389,0.0746093856229,,0.674002475482,0.0330539842562,,0.35340197966,0.00810165329156598,,0.240531184043,0.011404105745179536,,1.12076608219,0.07185880289207194,,8.022340720299999,0.047280740532890685,,0.34619524186300005,0.004161577170043713,N,0.273714767057,0.004005073379510794,N,0.107085922017,0.015712799803036446,N,0.483350471438,0.006734740415628131,N,7.72447303916,0.021302778639345727,N,47.0074229145,0.0,N,37.6611681141,8.50322461134291e-06,N,63.4895714572,1.1470404258416182,,59.08458505390001,1.3110657304575877,,34.9764328036,4.684915329554419,,11.3539033413,3.4168601167746906,,4.02570899635,1.5373848219095665,,1.33311226971,0.6041025673096457,,NGC1569,67.7049,64.84816,9.6,1.0,IB,1.59,3.890451749,11.79,66.5,-104.0,102.0,1.392681595,2.9,-95,,3.206269634,3.206269634
26,IC2085,67.851,-54.41687,124.85643517700001,1.61660102101,20.9654554143,,,,,0.000486846463835,6.68681005356e-05,,,,,,,,,,,,,,,,,0.0472850993663,0.0105342491005,,0.055229147159400006,0.0398679187301,,0.0389365107046,0.019857805265,,0.0275193550174,0.0010211647363458692,,0.0149126233076,0.0009038052407702807,,0.028294900276,0.0016264632412355145,,0.0251311130982,0.004204855301819257,,0.0246682141799,0.0008057232541921278,,0.0172568329427,0.0007667432802282432,,,,,,,,0.0271811131472,0.0025393102091167898,,0.403365792373,0.03831173524518045,,,,,,,,1.8270688308400005,1.2356617275964308,,1.08011119502,1.3717755546692183,,1.03815335284,0.07167042046852477,,0.5209365048899999,0.06766759300823172,,0.239494443942,0.04295161993232005,,IC2085,67.851,-54.41687,-1.2,2.0,S0-a,1.39,2.454708835,13.95,90.0,982.0,854.0,11.66029492,15.07,986,13.46258875,,15.07
27,ESO157-047,69.8301,-54.21068,77.9422863406,1.00002142896,135.000038006,,,,,0.000682843064391,5.11961673863e-05,,,,,,,,,,,,,,,,,0.00655410920162,0.00419824720982,,0.0114433127147,0.0140635034326,,0.00886598053915,0.00816647359159,,0.00309386172236,0.0005954969464663776,,0.00223732594787,0.0005530658050579127,,0.000225462235006,0.0011410085370182276,,0.00013312203657600002,0.003227417269835441,,,,,0.00303417262736,0.0005383555646707178,,,,,,,,0.0031508950539000003,0.0022936335471921017,,0.102417698671,0.03097283838497364,,,,,,,,0.308463249005,0.4872927352360421,,0.115465525205,0.3804177335354055,,0.151231887406,0.07295040121746069,,0.08408008669299999,0.06046067308282346,,0.0336586221588,0.033261892181389086,,ESO157-047,69.8301,-54.21068,0.0,0.5,S0-a,1.1,1.258925481,15.46,90.0,1655.0,1574.0,21.49098853,,1657,22.62424904,,21.49098853
28,NGC1808,76.9263,-37.51296,435.798991567,1.8691756682900005,34.4254464161,,0.00662628288494,0.000308323332302,,0.013562307691799998,0.00039557435253,,,,,,,,,,,,,,,,,1.43626228511,0.0392387833836,,2.02268803104,0.0483815581793,,1.44564747326,0.0398489607117,,0.935869246151,0.0060165907762629815,,0.618011710856,0.008778760100065298,,4.627311756459999,0.017771272145252627,,15.4687309352,0.03870470802418435,,0.956632696104,0.010606220514161931,N,0.6812283698989999,0.005207681734021945,N,1.42467770192,0.01340518279483496,N,,,,13.996637169100001,0.07709132054097624,N,,,,,,,130.87010372,3.7948980933698846,,169.044122315,4.883693532373085,,144.571982583,3.8032541791141656,,61.4099230921,0.5476046787193071,,24.8778867965,0.4928343530824871,,8.05629399631,0.19813438319783155,,NGC1808,76.9263,-37.51296,1.2,0.5,Sa,1.73,5.3703182,10.83,83.9,995.0,894.0,12.20644457,10.39,1002,13.68104861,12.30269203,12.30269203
29,NGC2146,94.6569,78.35693,259.384713405,1.3187507922,33.1708068992,,0.00420843998413,0.000203064530176,,0.0105817641292,0.00033636039495500003,,,,,,,,,,,,,,,,,1.00065551312,0.0221958770848,,1.1644689950700002,0.0330716646112,,1.20501953625,0.028352766498500007,,0.852663961912,0.003698841304078378,,0.633111445525,0.0049086944074765975,,5.801805754269999,0.022345056250818927,,15.8090579684,0.039208908977081486,,0.8970554040880001,0.005457044109337705,N,0.692556103073,0.004490143418900112,N,1.61166979467,0.046489925593396285,N,5.65766994096,0.016613708373119294,N,16.090204311,0.014280778389664612,N,,,,,,,206.362300181,1.2768080845442011,,247.441710138,1.9571660120338177,,185.579403409,1.555928244768242,,64.40127851529999,0.6512786468973549,,23.4810232848,0.3975567996992512,,7.34080910793,0.20783443006497893,,NGC2146,94.6569,78.35693,2.3,0.7,SBab,1.73,5.3703182,10.53,37.4,893.0,1219.0,16.64391043,25.19,896,12.23375205,26.66859391,26.66859391
30,UGC03701,107.92785,72.16919,83.305337524,1.0315421012,82.2237042148,,0.00121597636898,0.000163939154049,,0.0016680676661300002,7.68559559649e-05,,,,,,,,,,,,,,,,,0.0207886331553,0.00467421482645,,0.0240379705221,0.008337417151520001,,0.0239056338532,0.006873436414569999,,0.00909562135114,0.0007509967024798744,,0.003882011379840001,0.0006884297295732926,,0.007966292934489999,0.0024085589741268,,0.0121443709531,0.005282231603414764,,,,,0.005722015991680001,0.0014592538113444866,,,,,0.00999169045379,0.0017835638386511647,,0.0220817894006,0.0080222117677955,,,,,,,,0.4729860505470001,0.20203945563354234,,0.494579711866,0.3380319528007724,,0.607161489261,0.24229906022932504,,0.493337943625,0.1303872772104375,,0.266503563815,0.09927892497560664,,0.11371191795,0.047660675151806935,,UGC03701,107.92785,72.16919,6.0,0.4,Sc,1.24,1.7378008669999998,15.04,0.0,2915.0,3156.0,43.09120699,,2915,39.80065538,,43.09120699
31,ESO209-009,119.5644,-49.85424,310.417142934,4.02594361365,64.5391572549,,,,,,,,,,,,,,,,,,,,,,,0.396325476453,0.0704115139843,,0.434493114038,0.104731912373,,0.425488573754,0.101566819739,,0.408012348864,0.015243114795679781,,0.23618260209000005,0.008626965247205536,,0.8604269766670001,0.06890306233570108,,1.19687825604,0.05489536998912243,,,,,0.220388181805,0.005347644462564753,,0.406041456767,0.004761479404195602,N,0.940149194045,0.005288213366618496,N,1.12370390352,0.1074641563403428,,17.2978226679,0.16320035728057955,,,,,,,,40.5540122372,0.40424726589942944,,48.2870478796,0.8102558296603716,,25.7407209591,1.727200308050748,,12.4216185789,0.1188837575155099,,5.16229437126,0.05356425821187055,,ESO209-009,119.5644,-49.85424,6.1,0.7,SBc,1.81,6.45654144,12.15,90.0,1119.0,975.0,13.3123976,14.51,1119,15.27853632,12.58925135,12.58925135
32,ESO495-021,129.0633,-26.40933,124.630945349,1.12165919432,107.289055131,,,,,,,,,,,,,,,,,,,,,,,0.220695963614,0.0243579080029,,0.201575579922,0.046854736552300005,,0.182589353313,0.0209216901665,,0.136655479431,0.005048083212457964,,0.09420504570939997,0.002428843210217855,,1.10019383128,0.00831022231590692,,5.69987769318,0.016304347593114832,,,,,0.100629073418,0.0012213866120535355,,0.268208241569,0.0038994406981976773,,0.8483832289659999,0.0020635829990062753,,5.85670827776,0.012335698913863885,,18.5895213868,0.3752187242525926,,15.5339531699,2.7306149185453726e-06,N,25.4520199715,0.12788968514642468,,28.7512418506,1.4301134063526155,,18.9731192693,0.5576516748103736,,7.142757463989999,0.16101848316422682,,2.82317418003,0.12879561246653368,,1.01538260379,0.07041206710179478,,ESO495-021,129.0633,-26.40933,-2.6,1.5,E-S0,1.3,1.995262096,12.46,54.4,873.0,757.0,10.33588203,9.36,859,11.72856363,8.241379051000001,8.241379051000001
33,NGC2798,139.34505,41.99907,82.8126150238,2.50009418019,66.1852073929,c,0.000811043007473,3.76729846288e-05,c,0.00186135744797,5.76526167597e-05,c,0.008998863535290001,0.000234776642017,c,0.0299935832592,0.00031205223233200005,c,0.0573398288051,0.000519854652707,c,0.07772534691319999,0.0006673745963559999,c,0.0974915445079,0.00121609464461,c,0.150715956325,0.00337819005975,c,0.182777323772,0.00463837315116,c,0.16113405548,0.0042822599003400005,c,0.0975340416118,0.0003657892047567322,,0.06931398111010001,0.0004178088577771968,,0.569309163738,0.0010103457310729376,,2.4375936411200003,0.0032330390486083327,,0.102952010642,0.002862088573949736,,0.0754900447696,0.003917015558436927,,0.426428289369,0.5557852604404241,,0.572369584172,0.0029688654547937467,,2.57521815529,0.0020917349144922246,,,,,,,,26.364498968099998,0.31551799554707594,,30.241351058299998,0.3355880844314803,,21.102998090699998,0.16314646268932725,,7.161021060739999,0.0445395563511175,,2.57177942779,0.03493126130044484,,0.798165051133,0.027189629557583098,,NGC2798,139.34505,41.99907,1.1,0.4,SBa,1.39,2.454708835,13.02,83.4,1726.0,2085.0,28.46805025,26.37,1740,23.75750956,,26.37
34,NGC2841,140.51025,50.97683,536.469430505,2.21111160999,57.7210209271,,0.0128137900425,0.000738453193328,,0.0201739576353,0.0006715265423639999,,0.115926070665,0.0255785525002,,0.527239227824,0.029272561180000007,,1.03669855578,0.0447369348395,,1.5270478981,0.0888048049567,,1.9573095048,0.321474976275,,2.54707142612,0.0569172676748,,4.05708982578,0.5513401042480001,,2.7698962387,0.347503429233,,1.37755738786,0.019716697893400945,,0.75178119691,0.01334642315194988,,1.0154863184899998,0.22303511490820285,,1.2783006995,0.3833357407430052,,1.27146849739,0.005132342126506798,N,0.8234806027949999,0.005785490920318222,N,0.390390467914,0.043761534842935865,N,1.00089981116,0.007864167205862407,N,0.939692421345,0.022306346539690637,,,,,,,,9.60188922648,2.7638592546694736,,30.3093724802,3.539806714952712,,46.1342844019,2.598205151523877,,33.2691398969,0.6148223462186654,,16.1567968399,0.3124805333506122,,6.378722409140002,0.2634858091431167,,NGC2841,140.51025,50.97683,2.9,0.5,Sb,1.84,6.918310241,10.06,65.2,638.0,895.0,12.22009831,17.28,636,8.683779356,16.36815573,16.36815573
35,NGC2915,141.5493,-76.62644,154.622691476,1.65992134447,40.335283953899996,,0.0150064549336,0.000774479483038,,0.0179792501114,0.000599142354084,,,,,,,,,,,,,,,,,0.136670404341,0.0196467571263,,0.163256959393,0.0318933561712,,0.120154526879,0.0191990655993,,0.056335401026,0.0030528994738485762,,0.032918674641200005,0.0016245194452360842,,0.0300581650997,0.015184951339079834,,0.0587717803792,0.016125698829563183,,,,,0.0372684289521,0.003566508194790072,,0.0262661809899,0.023100483658709783,,0.0460366105418,0.03405053787547418,,0.0625637897162,0.020724485015216808,,,,,,,,1.22930186408,0.4457445102168556,,1.99853603101,0.5108514775511688,,1.92878390038,0.5583513096376023,,0.936472758535,0.4817336130018233,,0.481932865744,0.2460410552703939,,0.15130568630000002,0.12005341258803773,,NGC2915,141.5493,-76.62644,1.6,3.7,SBab,1.26,1.819700819,13.19,62.2,468.0,227.0,3.099399235,4.06,465,6.348989623,4.285484903,4.285484903
